status,severity,fileName,dbId,dbPath,diskPath,dbSize,diskSize,dbModifiedAt,diskModifiedAt,supplierOffers,rawProducts,note
db-file-missing-no-match,low,220V-2835-6.8-120D  6000K.pdf,2dd33238-35b2-47e8-a28d-2c6137cf89ee,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/继续照明/继续广交会送样/测试报告/220V-2835-6.8-120D  6000K.pdf,,164587,,2024-09-20T09:10:38.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,220V-2835-6.8MM-120D.jpg,c1066469-7b73-436d-8701-37efad0e661b,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/继续照明/继续广交会送样/产品图片/产品图片/220V-2835-6.8MM-120D.jpg,,107319,,2024-09-24T07:28:32.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,220V-2835-8-120D-10IC.pdf,f75112f9-db8a-4357-8e64-ccbc812bd2a0,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/继续照明/继续广交会送样/测试报告/220V-2835-8-120D-10IC.pdf,,166332,,2024-09-20T09:13:37.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,220V-2835-8-120D-16R 6000K.pdf,48e66932-5628-4eec-a2ba-0192abea05ec,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/继续照明/继续广交会送样/测试报告/220V-2835-8-120D-16R 6000K.pdf,,162629,,2024-09-20T09:11:59.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,220V-2835-8MM-120D-IC.jpg,fa28ba3b-0930-4407-8339-b40e9f3ba339,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/继续照明/继续广交会送样/产品图片/产品图片/220V-2835-8MM-120D-IC.jpg,,214097,,2024-09-24T07:31:14.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,220V-2835-8MM-120D.jpg,5dbbf254-2a94-4e92-81e8-9ad3bc22bf9a,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/继续照明/继续广交会送样/产品图片/产品图片/220V-2835-8MM-120D.jpg,,110733,,2024-09-24T07:31:58.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,220V-5050-13.5-96D-RGB.pdf,f68d6fb9-e9dd-4475-9635-e8b3e02105e9,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/继续照明/继续广交会送样/测试报告/220V-5050-13.5-96D-RGB.pdf,,162909,,2024-09-21T02:22:04.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,220V-5050-13.5MM-96D.jpg,68d57678-7abd-4ee9-a27a-746a483fb23c,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/继续照明/继续广交会送样/产品图片/产品图片/220V-5050-13.5MM-96D.jpg,,235676,,2024-09-24T07:32:58.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,220V无导线铝板报价单10月.xls,916facc4-052b-41ca-a243-292bb5952d77,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇 202310月更新/220V无导线铝板报价单10月.xls,,28160,,2023-11-02T05:43:15.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,220V无导线铝板报价单4月.xls,3a8f4eab-33f8-4877-9f93-e0bb4dee5180,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇202304更新/220V无导线铝板报价单4月.xls,,25088,,2023-04-14T02:56:30.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,220V无导线铝板报价单6月.xls,50005e6e-53bb-4c88-8570-5e620301b771,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇 202306新价格/220V无导线铝板报价单6月.xls,,25088,,2023-07-12T03:22:17.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,220V柔性霓虹灯单价表10月.xls,3865b4ba-7598-492b-98a3-25ce2e9dc056,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇 202310月更新/220V柔性霓虹灯单价表10月.xls,,70144,,2024-08-29T11:24:00.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,220V柔性霓虹灯单价表4月.xls,12f7677f-cebc-41aa-bb6d-4631b6672475,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇202304更新/220V柔性霓虹灯单价表4月.xls,,27136,,2023-04-14T02:56:44.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,220V柔性霓虹灯单价表6月.xls,25456cb5-34de-4769-a5fa-93df84b7b6eb,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇 202306新价格/220V柔性霓虹灯单价表6月.xls,,27648,,2023-07-12T03:22:16.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,220V柔性霓虹灯单价表8月.xls,83203331-91b8-4b2c-94da-193a94f9ef5a,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇 202308更新价格/220V柔性霓虹灯单价表8月.xls,,27136,,2023-09-08T10:55:41.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,220V高压灯带价格表10月.xlsx,cdd79cb6-351a-40a4-b468-04fcc66f6dad,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇 202310月更新/220V高压灯带价格表10月.xlsx,,16016,,2024-08-29T03:04:49.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,220V高压灯带价格表4月.xlsx,98af684e-178c-4ecf-ac71-31a4047df4ee,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇202304更新/220V高压灯带价格表4月.xlsx,,14571,,2024-07-19T09:48:18.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,220V高压灯带价格表6月.xlsx,eb2287ac-11f8-40fc-bc24-653eb70afc20,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇 202306新价格/220V高压灯带价格表6月.xlsx,,14362,,2023-07-12T03:22:16.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,24V-2835-8-120D-40R 131  24-26lm.pdf,47bee0cf-2759-40ec-92dc-6448540252f5,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/继续照明/继续广交会送样/测试报告/24V-2835-8-120D-40R 131  24-26lm.pdf,,166670,,2024-09-21T03:42:47.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,24V-2835-8MM-120D.jpg,46fa2583-47d3-4409-bbdb-c576fa0d5e7c,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/继续照明/继续广交会送样/产品图片/产品图片/24V-2835-8MM-120D.jpg,,635985,,2024-09-24T07:28:14.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,24V-5050-10-60D-RGB.pdf,725c4267-7321-4f22-a686-ca7c4a102acb,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/继续照明/继续广交会送样/测试报告/24V-5050-10-60D-RGB.pdf,,161935,,2024-09-21T01:15:35.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,24继续照明-画册.pdf,8c62ad57-b382-426b-a60a-cec3298c8932,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/继续照明/24继续照明-画册.pdf,,22985972,,2025-04-10T15:15:06.250Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,25继续照明（欧美版本）.pdf,96380ce3-ea98-412e-bf34-ef0f1ac9289c,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/继续照明/25继续照明（欧美版本）.pdf,,32859651,,2025-04-10T15:15:07.580Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,3-2025年内销低压灯带.xlsx,65b7b86c-e5f5-45f5-adbd-e4ecd9d70b68,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇 202504 报价 更新  注意全部不含税 /3-2025年内销低压灯带.xlsx,,27070,,2025-05-06T11:41:18.640Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,3、2025年内销低压灯带.xlsx,de24790a-80a4-4d47-bb4b-1bdb79eb46d2,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇 202510价格/3、2025年内销低压灯带.xlsx,,31121,,2025-11-12T08:01:03.970Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,4、COB价格表12V24V.xlsx,00235e2c-2e5f-4175-a8ed-3f27f42949b3,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇 202510价格/4、COB价格表12V24V.xlsx,,19398,,2026-03-23T06:00:00.970Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,4. COB价格表12V24V220V.xlsx,b7150d4e-3e8a-4079-ade2-89c5a305a8cc,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇 202504 报价 更新  注意全部不含税 /4. COB价格表12V24V220V.xlsx,,85817,,2025-10-14T03:15:19.670Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,4.COB价格表12V24V220V.xlsx,940a6a67-6be9-48be-91d7-6aa0ef1cdb30,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇 202406/4.COB价格表12V24V220V.xlsx,,94250,,2025-10-09T08:49:14.400Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,5-COBT-3月11日报价单-2025.xls,576ff861-79a7-4d65-8f02-d82c79afae2f,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇 202504 报价 更新  注意全部不含税 /5-COBT-3月11日报价单-2025.xls,,22528,,2025-04-13T13:58:20.680Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,5、220V-COBT-06.xls,1bf14f4a-60c1-4fd1-b9d7-68025cde9032,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇 202510价格/5、220V-COBT-06.xls,,20992,,2025-10-14T01:42:20.130Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,5.220V-COBT单价.xlsx,7e6cb7f3-b895-498d-9183-df5f8f01a7ed,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇 202406/5.220V-COBT单价.xlsx,,10024,,2024-08-30T02:16:01.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,6、小包装价格表.xls,74caa848-ce12-4901-bf05-a0abe9e90757,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇 202510价格/6、小包装价格表.xls,,56708608,,2025-10-14T01:42:48.780Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,6.24V开关电源价格.xlsx,d86b511d-a063-4bff-81c4-bb38a4140788,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇 202406/6.24V开关电源价格.xlsx,,2767580,,2025-10-09T10:08:16.780Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,7-220V无导线柔性灯带价格表.xlsx,b5c55b92-fb49-4002-8ea9-b7aed5c02f08,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇 202504 报价 更新  注意全部不含税 /7-220V无导线柔性灯带价格表.xlsx,,15462,,2025-03-31T06:21:02.530Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,7、220V无导线柔性灯带价格表06.xlsx,5ebf6891-3ece-428f-b82b-93d25fd58625,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇 202510价格/7、220V无导线柔性灯带价格表06.xlsx,,15596,,2025-10-14T01:42:53.270Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,7.无导线220V柔性灯带价格表(1).xlsx,7ad2f136-3426-4c8e-a872-ca212fd0ad3f,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇 202406/7.无导线220V柔性灯带价格表(1).xlsx,,13131,,2024-10-10T15:46:47.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,8-有导线柔性灯带单价表.xlsx,12c2d09c-ff49-490e-bb05-8d0955c319a0,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇 202504 报价 更新  注意全部不含税 /8-有导线柔性灯带单价表.xlsx,,12320,,2025-03-31T06:21:02.130Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,8、有导线柔性灯带单价表06.xlsx,8e2ac2f7-bacd-4ab4-8b52-764c302127a8,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇 202510价格/8、有导线柔性灯带单价表06.xlsx,,12355,,2025-10-14T01:42:57.400Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,8.有导线柔性灯带单价表.xlsx,41ebd846-a686-4e8d-97c4-08ae1bb739b0,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇 202406/8.有导线柔性灯带单价表.xlsx,,13071,,2024-10-14T13:21:53.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,9-高压220V幻彩外控系列GH.xlsx,4cb8e637-a9d3-4456-8f72-302006dd47c3,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇 202504 报价 更新  注意全部不含税 /9-高压220V幻彩外控系列GH.xlsx,,10736,,2025-03-31T06:21:02.080Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,9、高压220V幻彩外控系列GH-06.xlsx,7d7d6a49-46fd-481e-a733-17a36890a2e2,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇 202510价格/9、高压220V幻彩外控系列GH-06.xlsx,,10736,,2025-03-31T06:21:02.080Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,9.高压220V幻彩外控系列GH 没有很成熟 先不看.xlsx,d458d4fb-0129-4429-ab09-0338e30c24a9,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇 202406/9.高压220V幻彩外控系列GH 没有很成熟 先不看.xlsx,,10651,,2024-08-30T02:16:29.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,CL Lighting - LED strip light catalog.pdf,dd2e3e20-dae0-402f-a3b1-a15f06953f91,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/彩澜/CL Lighting - LED strip light catalog.pdf,,3488001,,2024-09-04T15:43:09.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,COB-Smart-led-strip-kit.pdf,d98f6ac9-53a6-47f0-a4fe-f149048e5272,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/彩澜/COB-Smart-led-strip-kit.pdf,,2592952,,2024-09-04T15:42:56.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,COB灯带价格-10-10 诚祥电子.xlsx,997fa3e4-391d-47d5-9fd2-978a8fdbf118,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/未徕/COB 未徕/COB灯带价格-10-10 诚祥电子.xlsx,,20236,,2024-02-19T06:15:51.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,COB灯带常规报价2302A 弥影.pdf,12d9768b-447c-4981-85f2-5a0979ebc486,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/弥影/COB灯带常规报价2302A 弥影.pdf,,147831,,2023-11-01T12:42:38.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,COB灯带报价单10月.xls,f3f293f5-cad9-4adc-b85d-8bcb9c7cd772,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇 202310月更新/COB灯带报价单10月.xls,,232448,,2024-02-21T07:25:26.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,COB灯带报价单4月.xls,3fe3bc14-7a93-4e7e-8898-98e196a7fe42,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇202304更新/COB灯带报价单4月.xls,,83456,,2023-04-14T02:56:34.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,COB灯带报价单6月.xls,7c4530de-9752-4eb9-acc4-7814b35c3847,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/虹宇/虹宇 202306新价格/COB灯带报价单6月.xls,,86016,,2023-12-05T07:43:25.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,COB灯带画册 弥影.pdf,4f65e268-0a4d-43e2-aed8-76d43216c2e0,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/弥影/COB灯带画册 弥影.pdf,,24342522,,2024-09-04T15:37:17.000Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
db-file-missing-no-match,low,Decorative LED Strip Set - Wellux 2024-2025.pdf,fdd60f59-3a9b-4f4c-8360-e3ec98b98ef0,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/灯带/继续照明/Decorative LED Strip Set - Wellux 2024-2025.pdf,,13614145,,2025-05-06T08:28:46.350Z,,0,0,DB file path is missing and no same filename/size candidate was found on disk.
